year,city_name,id_city,city_population,cpi,rev_total,rev_general,intergovt_rev,igr_federal,igr_state,own_source_rev,taxes,tax_property,tax_sales_grossrec,tax_sales_general,tax_sales_selectiv,tax_sales_motofuel,tax_sales_alcohol,tax_sales_tobacco,tax_sales_utility,tax_sales_other,tax_income_indiv,tax_income_corp,tax_motor_vehicle,tax_other,charges_misc_rev,charges,chg_educ,chg_higher_ed,chg_school_lunch,chg_hospitals,chg_highways,chg_air_transit,chg_parking,chg_seaport,chg_nat_resources,chg_parks_rec,chg_hous_commdev,chg_sewers,chg_waste_mgmt,chg_other,misc_general_rev,misc_interest,misc_fines_fees,misc_spec_assess,misc_property_sale,misc_other,rev_utility,rev_utility_water,rev_utility_elec,rev_utility_gas,rev_utility_transit,rev_liquor_store,rev_empl_retire_tr,spending_direct,spending_general,education_services,education,educ_higher,educ_elem_sec,libraries,social_services,public_welfare,welfare_cash,welfare_vendors,welfare_other,hospitals,health,transportation,highways,air_transit,parking,seaport,public_safety,police,fire,correction,inspection,envir_housing,natural_resources,parks_recreation,housing_commdevt,sewerage,waste_mgmt,administration,admin_financial,admin_judicial,public_buildings,admin_other,interest_general,misc,commercial_activ,other_gen_spending,spending_utility,utility_water,utility_elec,utility_gas,utility_transit,spend_liquor_store,sp_empl_retire_tr,spending_total,spend_intergovt,spend_current_ops,spend_capital,capital_construct,capital_other_dir,spend_assistance,spend_debtinterest,spend_insurance,salaries_wages,capital_general,capital_education,capital_higher_ed,capital_elem_ed,capital_hospitals,capital_highways,capital_correction,capital_nat_res,capital_parks_rec,capital_sewers,capital_waste_mgmt,capital_other_gen,capital_utility,debt_outstanding,debt_short_term,debt_long_term,debt_private_purp,debt_issued,debt_retired,cash_holdings,cash_empl_retire,cash_other,cash_other_offsets,cash_other_bonds,cash_other_other,county_name,id_county,county_population,relationship_city_school,enrollment,districts_in_city,consolidated_govt,state
2014,Charlotte,342060001.0,792874,1.013817,7767.38,7363.77,1506.53,351.91,1154.62,5857.24,2248.74,1534.96,564.02,379.43,184.58,0.0,7.54,0.0,59.58,117.47,0.0,0.0,39.34,110.41,3608.5,3184.47,67.56,36.21,16.03,2268.95,0.0,325.2,2.89,0.0,0.57,36.39,15.06,329.9,28.9,109.04,424.03,50.18,4.33,0.06,4.85,364.61,201.95,165.09,0.0,0.0,36.85,93.17,108.5,7613.79,7035.28,1569.92,1542.03,162.74,1379.29,27.89,2747.46,142.98,109.14,16.01,17.84,2504.95,99.53,517.91,150.27,365.7,1.94,0.0,682.19,425.37,149.95,106.87,0.0,812.52,24.54,174.51,271.53,271.57,70.37,215.01,50.8,15.6,27.36,121.25,375.43,114.85,0.0,114.85,471.9,125.68,0.0,0.0,346.21,76.02,30.6,7660.0,46.21,5803.54,1262.12,943.2,318.92,109.14,408.4,30.6,2444.57,1055.75,160.58,11.94,148.64,234.86,66.51,0.0,8.08,36.5,185.49,2.12,361.61,206.37,7970.56,0.0,7970.56,30.86,912.54,1175.87,4970.0,605.44,4364.56,573.4,319.44,3471.72,Mecklenburg,341060060.0,991619.0,5.0,120612.0,,0.0,NC
2015,Charlotte,342060001.0,808320,1.012615,8191.78,7827.42,1602.05,427.53,1174.52,6225.37,2162.12,1424.27,582.94,382.4,200.54,0.0,8.49,0.0,65.65,126.4,0.0,0.0,45.25,109.65,4063.26,3645.3,66.68,38.1,12.42,2703.3,0.0,330.9,4.22,0.0,0.61,47.54,16.61,338.36,29.58,107.5,417.95,24.11,4.14,0.06,7.9,381.74,224.48,181.94,0.0,0.0,42.54,99.38,40.51,7699.56,6988.78,1638.85,1607.83,201.63,1406.2,31.02,2924.48,161.11,124.1,16.91,20.1,2617.42,145.95,425.61,131.42,293.7,0.48,0.0,698.18,423.42,154.9,119.86,0.0,609.26,22.85,162.67,262.48,81.06,80.19,240.31,60.21,14.26,50.47,115.37,353.01,99.09,0.0,99.09,596.96,100.69,0.0,0.0,496.27,80.65,33.17,7755.79,56.24,6125.19,1033.74,798.14,235.59,124.1,383.36,33.17,2466.37,729.11,152.46,20.82,131.65,192.27,47.41,0.71,6.14,21.98,0.0,4.61,303.53,304.63,7842.89,0.0,7842.89,23.07,1069.83,1144.01,6276.54,606.27,5670.27,526.03,1697.45,3446.79,Mecklenburg,341060060.0,1011315.0,5.0,123073.0,,0.0,NC
2016,Charlotte,342060001.0,826710,1.0,8002.52,7640.83,1608.9,438.52,1170.39,6031.93,2356.66,1530.64,702.14,496.93,205.21,0.0,9.43,0.0,64.77,131.01,0.0,0.0,44.47,79.41,3675.27,3179.16,68.07,41.06,11.91,2261.87,0.0,336.14,4.9,0.0,2.13,43.22,10.76,355.87,25.37,70.84,496.11,46.85,4.39,0.11,53.71,391.05,240.04,200.85,0.0,0.0,39.2,104.8,16.85,7947.35,7091.2,1588.56,1557.34,175.13,1382.21,31.22,3061.39,158.04,121.99,16.99,19.06,2751.55,151.79,404.67,137.68,266.99,0.0,0.0,665.42,407.41,151.91,106.1,0.0,776.69,27.5,216.19,219.51,225.29,88.21,190.73,60.74,15.49,38.83,75.67,293.58,110.17,0.0,110.17,736.75,175.44,0.0,0.0,561.31,84.62,34.78,7998.65,51.3,6233.93,1237.22,1022.94,214.28,121.99,319.44,34.78,2345.43,797.2,168.82,32.51,136.31,129.05,55.12,0.2,10.46,70.84,140.81,12.41,209.49,440.01,7274.78,0.0,7274.78,21.25,942.58,1257.37,5832.48,573.89,5258.58,454.75,1711.73,3092.1,Mecklenburg,341060060.0,1034442.0,5.0,125224.0,,0.0,NC
2002,Durham,342032001.0,193135,1.334113,4503.23,4228.01,1659.74,201.87,1457.87,2568.27,1686.27,1367.5,216.68,185.53,31.15,0.0,1.75,0.0,0.0,29.39,0.0,0.0,0.0,102.09,881.99,647.06,66.39,23.45,25.76,0.0,0.0,0.0,11.87,0.0,0.0,14.92,26.25,239.91,75.25,212.46,234.93,82.09,0.0,5.53,3.01,144.3,117.58,102.81,0.0,0.0,14.76,157.65,0.0,4514.97,4135.88,1528.97,1495.75,117.88,1377.88,33.22,626.95,358.4,0.0,0.0,358.4,0.0,268.56,105.72,96.91,0.08,8.72,0.0,508.54,302.61,125.89,59.67,20.38,667.93,31.23,93.7,218.17,172.83,152.01,235.48,56.48,12.18,67.64,99.18,127.47,334.82,3.55,331.27,237.39,154.0,0.0,0.0,83.4,141.69,0.0,4516.68,1.71,4076.85,288.86,200.45,88.41,0.0,149.26,0.0,2038.94,222.86,33.56,2.65,30.91,0.0,40.6,0.27,2.71,15.92,0.0,7.11,122.68,66.0,3939.02,0.0,3939.02,16.31,1179.05,509.68,2110.79,0.0,2110.79,18.69,1079.77,1012.32,Durham,341032032.0,228978.0,5.0,27271.0,,0.0,NC
2003,Durham,342032001.0,197268,1.304386,4613.15,4351.5,1822.37,323.48,1498.89,2529.13,1671.75,1393.9,207.88,184.32,23.55,0.0,1.42,0.0,0.0,22.13,0.0,0.0,0.18,69.8,857.38,649.68,64.84,26.15,22.57,0.0,0.0,0.0,10.23,0.0,0.0,15.05,24.93,217.92,70.2,246.52,207.69,70.35,0.0,0.34,2.73,134.28,107.73,93.4,0.0,0.0,14.33,153.92,0.0,4684.68,4195.54,1545.9,1514.55,123.17,1391.37,31.35,784.85,494.73,0.0,0.0,494.73,0.0,290.12,86.75,80.1,0.0,6.65,0.0,484.54,283.44,121.31,60.4,19.38,648.48,40.07,76.26,237.36,152.52,142.27,190.83,50.57,11.86,46.16,82.23,95.95,358.23,4.29,353.94,348.97,192.98,0.0,0.0,155.99,140.17,0.0,4685.15,0.47,4166.08,398.37,272.81,125.56,0.0,120.23,0.0,2078.81,218.4,72.71,3.09,69.61,0.0,25.83,0.0,10.03,11.3,0.0,9.98,88.55,179.97,3630.93,0.0,3630.93,14.52,437.74,567.81,2043.62,0.0,2043.62,16.28,583.01,1444.33,Durham,341032032.0,233505.0,5.0,27660.0,,0.0,NC
2004,Durham,342032001.0,199310,1.270551,4515.01,4293.94,1726.92,254.76,1472.16,2567.01,1748.85,1407.41,260.33,231.08,29.25,0.0,2.69,0.0,0.0,26.56,0.0,0.0,0.0,81.12,818.16,674.05,66.5,28.38,23.4,0.0,0.0,0.0,10.9,0.0,0.0,14.72,23.84,238.93,66.26,252.9,144.11,20.88,0.0,8.28,2.95,112.0,148.86,135.3,0.0,0.0,13.56,72.21,0.0,4823.41,4510.84,1604.37,1555.99,136.24,1419.75,48.37,704.72,403.99,0.0,0.0,403.99,0.0,300.74,99.36,92.06,0.4,6.9,0.0,498.74,290.96,127.93,62.27,17.57,893.38,97.62,175.92,258.93,223.58,137.33,209.25,58.4,12.03,55.07,83.74,157.21,343.81,4.16,339.66,246.42,155.04,0.0,0.0,91.38,66.16,0.0,4823.41,0.0,4014.55,628.68,537.85,90.83,0.0,180.18,0.0,2061.39,569.78,164.12,11.22,152.9,0.0,39.08,0.49,69.74,107.23,41.37,5.79,141.96,58.9,4005.42,0.0,4005.42,0.0,789.1,406.2,2184.04,0.0,2184.04,18.22,699.62,1466.21,Durham,341032032.0,235570.0,5.0,27961.0,,0.0,NC
2005,Durham,342032001.0,201963,1.228914,5757.06,5525.64,2800.35,281.07,2519.27,2725.29,1802.37,1451.12,258.58,236.06,22.53,0.0,3.24,0.0,0.0,19.28,0.0,0.0,0.0,92.67,922.92,707.35,63.69,28.07,19.12,0.0,0.0,0.0,12.07,0.0,0.0,12.21,22.57,311.41,63.67,221.74,215.57,87.24,0.0,12.44,0.85,115.04,159.62,146.35,0.0,0.0,13.28,71.8,0.0,4980.01,4568.8,1653.63,1601.11,160.22,1440.89,52.52,751.02,409.44,0.0,0.0,409.44,0.0,341.57,102.41,96.25,0.07,6.08,0.0,511.74,296.77,134.84,62.42,17.71,790.87,65.32,109.89,262.13,219.24,134.28,214.75,67.23,12.48,40.13,94.91,130.71,413.68,4.98,408.7,345.91,217.48,0.0,0.0,128.44,65.3,0.0,6017.6,1037.59,4139.3,661.42,487.74,173.68,0.0,179.29,0.0,1925.36,532.72,149.07,28.99,120.07,0.0,48.66,0.07,33.19,31.52,57.77,5.93,206.5,128.7,3832.99,0.0,3832.99,110.84,329.21,307.84,2200.81,0.0,2200.81,118.39,486.71,1595.71,Durham,341032032.0,238376.0,5.0,28219.0,,0.0,NC
2006,Durham,342032001.0,205167,1.190511,5652.37,5455.59,2731.53,272.26,2459.27,2724.06,1816.47,1448.81,269.44,246.48,22.96,0.0,3.25,0.0,0.0,19.71,0.0,0.0,0.0,98.22,907.59,705.4,63.35,25.08,18.67,0.0,0.0,0.0,9.61,0.0,0.0,17.27,27.53,297.79,61.22,228.62,202.19,83.87,0.0,27.29,8.67,82.37,123.78,108.5,0.0,0.0,15.28,73.01,0.0,4841.16,4556.34,1594.93,1535.02,156.18,1378.83,59.91,748.3,421.58,0.0,0.0,421.58,0.0,326.72,125.58,113.31,0.07,12.2,0.0,525.6,307.49,141.5,59.34,17.27,758.06,52.15,95.8,297.05,178.37,134.69,288.67,68.3,14.85,101.6,103.93,127.8,387.39,4.87,382.52,218.84,122.82,0.0,0.0,96.03,65.97,0.0,5819.5,978.34,4207.78,465.2,303.16,162.04,0.0,168.18,0.0,1868.89,429.96,102.43,26.53,75.9,0.0,46.73,0.0,22.64,26.56,34.59,10.23,186.78,35.24,3595.11,0.0,3595.11,120.37,698.77,511.41,2354.17,0.0,2354.17,123.03,719.64,1511.5,Durham,341032032.0,241785.0,5.0,28427.0,,0.0,NC
2007,Durham,342032001.0,209826,1.157542,6051.61,5839.26,2940.95,284.55,2656.41,2898.31,2025.56,1440.26,522.92,474.09,48.83,0.0,3.9,0.0,0.0,44.93,0.0,0.0,8.12,54.27,872.74,553.19,60.11,24.87,16.8,0.0,0.0,0.0,9.47,0.0,0.0,33.5,31.89,268.9,60.01,89.31,319.55,144.14,6.5,41.35,29.67,97.9,138.13,122.87,0.0,0.0,15.26,74.22,0.0,4843.59,4563.15,1611.34,1561.79,166.24,1395.55,49.55,657.31,419.32,0.0,0.0,419.32,0.0,237.98,161.24,148.97,0.0,12.27,0.0,536.57,322.19,136.02,61.03,17.33,766.94,67.32,151.18,272.23,178.06,98.15,443.02,190.79,15.76,95.4,141.07,140.25,246.48,4.02,242.46,214.63,118.98,0.0,0.0,95.65,65.82,0.0,5961.12,1117.52,4318.7,368.75,245.97,122.78,0.0,156.14,0.0,1911.53,340.46,63.28,25.2,38.08,0.0,59.96,0.0,29.2,64.04,33.46,1.61,88.91,28.29,3730.16,0.0,3730.16,128.38,584.2,472.68,2524.73,0.0,2524.73,131.69,918.59,1474.45,Durham,341032032.0,246929.0,5.0,28644.0,,0.0,NC
2008,Durham,342032001.0,215097,1.114741,6095.62,5817.83,3021.99,1347.87,1674.12,2795.84,2009.94,1475.72,484.62,448.91,35.71,0.0,4.95,0.0,0.0,30.76,0.0,0.0,7.89,41.71,785.9,536.46,60.38,27.26,14.78,0.0,0.0,0.0,10.49,0.0,0.0,33.62,23.51,258.03,56.18,94.25,249.43,121.22,5.12,34.1,30.57,58.42,203.49,189.88,0.0,0.0,13.61,74.31,0.0,5095.11,4716.78,1616.76,1574.53,160.18,1414.35,42.23,692.9,439.97,0.0,0.0,439.97,0.0,252.93,125.49,109.97,0.13,15.39,0.0,519.83,311.6,131.22,59.09,17.92,929.08,75.61,261.93,291.61,200.88,99.04,397.24,175.71,14.64,122.78,84.11,155.55,279.93,4.09,275.84,312.64,173.75,0.0,0.0,138.89,65.69,0.0,5095.11,0.0,4266.77,649.81,521.46,128.35,0.0,178.53,0.0,1837.26,580.2,129.9,14.9,115.0,0.0,25.91,0.04,33.21,179.18,51.5,0.56,159.89,69.61,3749.2,0.0,3749.2,178.86,505.12,328.09,2497.66,0.0,2497.66,227.25,806.39,1464.02,Durham,341032032.0,252796.0,5.0,28980.0,,0.0,NC
2009,Durham,342032001.0,220897,1.118721,6136.35,5842.68,3094.11,1494.98,1599.13,2748.57,1978.74,1494.78,426.34,396.06,30.27,0.0,4.84,0.0,0.0,25.43,0.0,0.0,7.78,49.84,769.83,564.95,58.52,25.96,15.64,0.0,0.0,0.0,7.35,0.0,0.0,32.99,23.98,275.93,51.49,114.68,204.88,115.85,3.65,26.38,12.43,46.57,214.93,200.34,0.0,0.0,14.59,78.74,0.0,5196.5,4818.2,1749.67,1696.7,153.79,1542.91,52.97,694.63,439.59,0.0,0.0,439.59,0.0,255.03,121.98,108.46,0.06,13.47,0.0,554.34,332.83,145.61,58.63,17.27,873.73,63.51,200.37,285.83,202.65,121.36,340.09,74.3,15.48,149.59,100.73,132.97,350.79,4.23,346.56,307.33,176.9,0.0,0.0,130.43,70.97,0.0,5196.5,0.0,4417.71,625.18,533.02,92.17,0.0,153.61,0.0,1942.05,563.58,152.36,9.43,142.93,0.0,4.76,0.0,24.12,114.07,44.69,0.28,223.31,61.6,4355.59,0.0,4355.59,172.47,997.98,479.06,2625.1,0.0,2625.1,214.49,920.4,1490.22,Durham,341032032.0,259356.0,5.0,29385.0,,0.0,NC
2010,Durham,342032001.0,226231,1.100667,4535.39,4269.52,1708.87,526.34,1182.53,2560.65,1877.12,1494.54,345.39,319.74,25.65,0.0,4.19,0.0,0.0,21.47,0.0,0.0,8.47,28.73,683.53,558.95,65.79,36.36,14.45,0.0,0.0,0.0,9.89,0.0,0.0,26.85,23.03,264.72,40.54,128.12,124.57,42.66,3.92,26.36,11.31,40.32,191.17,178.6,0.0,0.0,12.58,74.7,0.0,4833.85,4441.36,1639.51,1565.93,173.76,1392.17,73.59,477.31,240.14,0.0,0.0,240.14,0.0,237.17,136.23,83.58,0.06,52.59,0.0,528.95,311.81,145.82,55.74,15.57,889.01,152.56,174.98,277.53,181.82,102.13,309.28,70.3,14.81,110.1,114.08,186.32,274.75,3.69,271.06,324.01,169.73,0.0,0.0,154.28,68.48,0.0,4833.85,0.0,3908.56,730.49,530.45,200.04,0.0,194.8,0.0,1819.11,620.66,108.09,32.79,75.29,0.0,23.42,0.0,111.29,101.38,50.76,3.67,222.05,109.83,4563.95,0.78,4563.17,995.46,1132.09,898.13,3138.51,0.0,3138.51,1139.15,581.37,1417.99,Durham,341032032.0,265356.0,5.0,29876.0,,0.0,NC
2011,Durham,342032001.0,229177,1.066987,4472.38,4207.64,1592.32,427.73,1164.59,2615.32,1907.42,1501.29,349.22,322.87,26.35,0.0,3.97,0.0,0.0,22.38,0.0,0.0,10.41,46.51,707.9,547.25,60.63,34.46,11.69,0.0,0.0,0.0,12.5,0.0,0.0,42.02,19.14,270.15,41.0,101.81,160.65,73.84,4.08,23.47,10.1,49.15,192.46,177.72,0.0,0.0,14.74,72.29,0.0,4761.71,4391.96,1687.87,1646.16,153.41,1492.74,41.71,456.36,223.3,0.0,0.0,223.3,0.0,233.06,161.76,142.18,0.06,19.53,0.0,505.73,304.35,132.02,55.11,14.24,716.14,131.39,137.67,125.99,218.58,102.51,443.19,71.66,14.56,257.12,99.86,140.01,280.9,3.39,277.51,303.62,207.42,0.0,0.0,96.2,66.13,0.0,4761.71,0.0,3655.68,958.06,802.83,155.24,0.0,147.96,0.0,1756.55,872.0,293.48,3.5,289.97,0.0,68.99,0.0,90.23,73.81,89.17,0.48,255.83,86.06,4736.92,19.89,4717.03,640.65,1427.05,1311.56,3467.99,0.0,3467.99,844.95,799.52,1823.53,Durham,341032032.0,271327.0,5.0,30567.0,,0.0,NC
2012,Durham,342032001.0,234071,1.045354,4341.35,4064.8,1540.55,370.7,1169.84,2524.25,1855.82,1446.61,366.77,340.79,25.98,0.0,4.26,0.0,0.0,21.72,0.0,0.0,11.36,31.08,668.43,499.5,47.5,22.98,10.28,0.0,0.0,0.0,13.35,0.0,0.0,19.63,18.52,262.92,40.23,97.36,168.94,19.76,23.25,20.46,35.56,69.9,203.51,187.74,0.0,0.0,15.77,73.04,0.0,4763.0,4476.59,1593.16,1557.85,130.63,1427.23,35.31,442.34,210.64,0.0,0.0,210.64,0.0,231.7,151.31,143.06,0.1,8.15,0.0,574.03,373.79,132.35,53.98,13.92,653.72,76.6,97.82,171.16,205.85,102.29,401.49,57.67,14.49,207.23,122.1,213.79,446.74,0.0,446.74,220.91,128.81,0.0,0.0,92.1,65.5,0.0,4763.0,0.0,3702.97,833.1,454.88,378.22,0.0,226.93,0.0,1430.39,833.1,171.35,7.95,163.39,0.0,73.07,0.05,64.29,27.23,31.05,1.1,464.96,0.0,3989.4,1.04,3988.36,158.18,828.17,1061.43,2153.78,0.0,2153.78,255.67,366.98,1531.14,Durham,341032032.0,276881.0,5.0,31354.0,,0.0,NC
2013,Durham,342032001.0,239843,1.030263,4223.91,3949.89,1390.94,260.97,1129.98,2558.95,1880.52,1449.22,375.21,354.2,21.01,0.0,6.07,0.0,0.0,14.94,0.0,0.0,12.65,43.44,678.43,511.64,42.13,20.68,8.38,19.39,0.0,0.0,12.24,0.0,1.94,16.76,20.06,263.85,29.71,105.56,166.79,22.16,7.75,18.34,2.16,116.38,198.4,183.24,0.0,0.0,15.16,75.61,0.0,4378.47,4067.45,1501.97,1467.26,125.61,1341.64,34.72,366.65,208.71,93.72,0.0,114.99,0.0,157.93,111.93,103.29,0.1,8.54,0.0,607.9,405.05,132.86,55.86,14.14,828.07,72.21,103.63,301.16,256.17,94.9,336.03,80.45,14.36,142.93,98.29,203.75,111.14,0.0,111.14,245.18,148.33,0.0,0.0,96.85,65.84,0.0,4378.47,0.0,3507.59,562.42,436.33,126.09,93.72,214.75,0.0,1341.21,500.14,91.33,0.91,90.42,0.0,39.72,0.0,60.76,39.85,98.67,0.85,168.95,62.29,3974.99,0.0,3974.99,148.53,985.48,851.49,2258.68,0.0,2258.68,193.82,476.15,1588.71,Durham,341032032.0,282996.0,5.0,31561.0,,0.0,NC
2014,Durham,342032001.0,245625,1.013817,4183.35,3904.2,1316.26,227.76,1088.5,2587.94,1918.09,1465.23,394.96,355.96,39.0,0.0,5.85,0.0,0.0,33.16,0.0,0.0,16.13,41.77,669.85,516.61,40.96,20.73,7.39,20.27,0.0,0.0,13.02,0.0,0.85,16.53,19.78,271.03,34.05,100.13,153.24,33.8,7.45,18.43,6.48,87.08,201.81,187.3,0.0,0.0,14.51,77.34,0.0,3939.57,3651.8,1417.87,1382.84,117.8,1265.04,35.03,340.33,202.63,88.82,0.0,113.81,0.0,137.7,88.6,75.9,0.1,12.6,0.0,558.4,354.92,135.11,53.86,14.5,661.46,46.21,85.14,254.44,205.15,70.52,265.45,54.04,14.11,80.11,117.19,211.45,108.25,0.0,108.25,220.69,130.99,0.0,0.0,89.7,67.07,0.0,3939.57,0.0,3352.95,277.51,232.43,45.08,88.82,220.28,0.0,842.29,233.47,80.98,4.08,76.91,0.0,10.2,0.11,2.62,25.97,47.02,0.53,66.04,44.05,4176.41,0.0,4176.41,379.25,383.08,319.01,1311.28,0.0,1311.28,380.12,4.13,927.03,Durham,341032032.0,288960.0,5.0,32382.0,,0.0,NC
2015,Durham,342032001.0,252003,1.012615,4353.53,4069.47,1367.55,203.76,1163.79,2701.92,2047.08,1486.92,507.33,465.06,42.27,0.0,6.85,0.0,0.0,35.42,0.0,0.0,13.86,38.97,654.84,544.97,46.92,29.13,6.11,0.0,0.0,0.0,14.93,0.0,0.49,16.29,21.84,268.7,31.59,144.21,109.87,9.74,6.69,21.55,2.13,69.76,201.28,187.34,0.0,0.0,13.94,82.77,0.01,3904.27,3668.31,1438.79,1403.43,124.5,1278.93,35.37,357.89,209.98,93.62,0.0,116.36,0.0,147.91,99.18,82.86,0.1,16.22,0.0,563.3,361.63,135.68,52.4,13.59,588.65,25.07,72.14,235.23,189.02,67.19,297.77,54.39,15.07,98.59,129.72,203.29,119.44,0.0,119.44,164.12,79.81,0.0,0.0,84.31,70.44,1.39,3904.27,0.0,3423.64,176.17,91.7,84.47,93.62,209.46,1.39,871.7,176.17,44.99,2.18,42.8,0.0,16.13,0.1,1.05,15.5,4.35,0.0,94.05,0.0,3635.03,0.0,3635.03,355.98,361.59,802.86,1599.0,6.58,1592.43,140.2,0.0,1452.23,Durham,341032032.0,295462.0,5.0,32961.0,,0.0,NC
2016,Durham,342032001.0,257389,1.0,4243.26,3960.54,1357.03,263.66,1093.38,2603.5,1957.95,1478.28,441.9,407.8,34.11,0.0,7.38,0.0,0.0,26.73,0.0,0.0,14.15,23.62,645.55,539.26,40.72,21.99,7.43,23.2,0.0,0.0,18.15,0.0,0.33,17.89,21.76,267.27,32.26,117.69,106.29,25.24,6.55,21.52,0.0,52.98,195.76,182.71,0.0,0.0,13.05,86.96,0.0,3769.42,3516.69,1388.44,1351.63,127.62,1224.01,36.81,364.15,208.23,91.89,0.0,116.33,0.0,155.92,86.94,76.44,0.09,10.41,0.0,546.24,347.94,125.44,54.93,17.92,577.73,23.83,71.15,244.66,160.69,77.4,283.62,52.9,15.19,80.9,134.63,155.18,114.4,0.0,114.4,173.95,85.94,0.0,0.0,88.01,73.79,4.98,3769.42,0.0,3357.06,155.53,81.07,74.46,91.89,159.95,4.98,788.69,155.24,49.38,5.94,43.44,0.0,7.11,1.02,1.43,12.54,17.78,0.47,65.51,0.3,3273.85,2.24,3271.6,329.67,270.23,515.71,1262.73,0.0,1262.73,330.48,0.0,932.24,Durham,341032032.0,301174.0,5.0,33755.0,,0.0,NC
2002,Greensboro,342041002.0,239793,1.334113,4169.93,3990.96,1641.39,196.75,1444.64,2349.56,1501.01,1229.65,201.29,172.43,28.86,0.0,2.98,0.0,0.0,25.88,0.0,0.0,9.56,60.51,848.55,640.66,76.57,40.89,32.07,0.0,0.0,49.5,15.49,0.0,0.0,89.35,13.37,186.33,82.56,127.49,207.9,141.98,0.0,0.85,0.04,65.02,79.76,79.76,0.0,0.0,0.0,99.22,0.0,4564.25,4234.69,1841.52,1795.43,149.71,1645.72,46.09,444.49,205.25,90.37,0.0,114.88,0.0,239.25,170.94,114.51,50.11,6.32,0.0,626.06,333.64,215.7,50.26,26.47,730.55,55.35,201.81,216.71,144.88,111.79,147.32,42.06,10.53,30.78,63.96,109.43,164.37,3.19,161.18,245.39,245.39,0.0,0.0,0.0,84.17,0.0,4620.29,56.04,3690.71,644.58,514.38,130.2,90.37,138.58,0.0,1917.94,490.39,319.8,21.74,298.06,0.0,32.42,4.96,10.15,6.19,0.0,2.22,114.65,154.2,2953.01,55.64,2897.37,303.07,76.57,181.23,2508.43,0.0,2508.43,411.4,469.8,1627.22,Guilford,341041041.0,428381.0,5.0,34726.0,,0.0,NC
2003,Greensboro,342041002.0,241489,1.304386,4143.67,3963.58,1634.52,243.86,1390.66,2329.06,1499.42,1232.97,196.31,164.69,31.62,0.0,3.07,0.0,0.0,28.55,0.0,0.0,9.29,60.86,829.64,656.57,83.22,39.25,31.1,0.0,0.0,49.42,13.56,0.0,0.0,94.25,12.84,186.1,81.12,136.07,173.07,95.22,0.0,0.58,0.72,76.55,79.66,79.66,0.0,0.0,0.0,100.43,0.0,4569.83,4232.46,1778.05,1737.33,165.8,1571.53,40.72,446.23,206.0,88.92,0.0,117.07,0.0,240.23,175.0,106.59,62.05,6.36,0.0,600.09,330.09,193.17,49.91,26.92,780.36,41.25,250.3,231.71,140.04,117.07,142.31,40.77,10.76,26.05,64.73,131.43,179.0,3.29,175.71,252.83,252.83,0.0,0.0,0.0,84.54,0.0,4625.72,55.89,3730.05,601.29,520.47,80.83,88.92,149.57,0.0,1978.84,426.53,235.27,30.52,204.75,0.0,20.16,3.05,2.68,57.7,0.0,10.1,97.56,174.76,3162.33,0.0,3162.33,229.92,885.79,493.01,2511.54,0.0,2511.54,334.06,669.56,1507.92,Guilford,341041041.0,432068.0,5.0,35452.0,,0.0,NC
2004,Greensboro,342041002.0,243469,1.270551,4231.03,4038.01,1701.77,266.04,1435.72,2336.24,1549.41,1217.49,259.89,221.18,38.71,0.0,13.56,0.0,0.0,25.16,0.0,0.0,4.44,67.59,786.84,650.4,86.55,42.1,30.55,0.0,0.0,50.04,13.65,0.0,0.0,87.13,12.27,204.74,79.93,116.09,136.44,48.85,0.0,0.43,0.0,87.17,88.37,87.66,0.0,0.0,0.71,104.65,0.0,4701.19,4342.56,1750.15,1694.35,201.23,1493.11,55.8,459.76,217.27,88.03,0.0,129.24,0.0,242.49,199.13,133.36,48.85,16.92,0.0,616.12,342.31,195.42,51.02,27.38,827.02,49.01,229.54,246.2,177.55,124.73,145.67,37.78,10.76,29.19,67.95,171.67,173.05,3.28,169.77,269.9,263.98,0.0,0.0,5.92,88.73,0.0,4754.91,53.72,3820.1,600.38,492.73,107.64,88.03,192.68,0.0,1956.93,433.32,205.78,69.82,135.95,0.0,39.36,0.05,5.78,38.33,0.0,13.11,130.91,167.06,3191.49,0.0,3191.49,177.53,255.33,239.76,2297.6,0.0,2297.6,263.07,517.91,1516.62,Guilford,341041041.0,436327.0,5.0,36099.0,,0.0,NC
